"","Year","Symbol","PE_Ratio","Sector","Industry","Capital_structure","Efficiency","Profitability_related","F.Score","Holding_Return","Modified_PE_Ratio"
"5270","Y2014","CRAI",16.9643045776644,"Miscellaneous","Other Consumer Services",1,1,4,6,0.531313209,16.9643045776644
"5271","Y2014","CRME",7.88277563277563,"Health Care","Major Pharmaceuticals",2,1,2,5,0.4847512,7.88277563277563
"5272","Y2014","CRMT",18.0389064885362,"Consumer Durables","Automotive Aftermarket",3,1,3,7,0.26403033,18.0389064885362
"5273","Y2014","CRNT",0,"Technology","Radio And Television Broadcasting And Communications Equipment",1,1,1,3,-0.6599327,-3.08349464447025
"5274","Y2014","CRTO",0,"Technology","Advertising",2,0,3,5,0.18187125,1130.2945744186
"5275","Y2014","CRUS",12.7760220731121,"Technology","Semiconductors",3,1,3,7,0.153695546,12.7760220731121
"5276","Y2014","CRZO",29.5871893044325,"Energy","Oil & Gas Production",2,2,3,7,-0.07080639,29.5871893044325
"5277","Y2014","CSCO",14.4681442367103,"Technology","Computer Communications Equipment",2,0,3,5,0.240303165,14.4681442367103
"5278","Y2014","CSGP",0,"Miscellaneous","Business Services",2,1,4,7,-0.005146803,129.285638639456
"5279","Y2014","CSGS",15.1871513428801,"Technology","EDP Services",2,1,3,6,-0.147278912,15.1871513428801
"5280","Y2014","CSII",0,"Health Care","Medical/Dental Instruments",2,1,2,5,-0.12277635,-23.7518095428571
"5281","Y2014","CSOD",0,"Technology","Computer Software: Prepackaged Software",1,2,3,6,-0.33971112,-53.9266626984127
"5282","Y2014","CSPI",16.8078821214071,"Technology","EDP Services",3,2,4,9,-0.09765142,16.8078821214071
"5283","Y2014","CSX",14.8515251157407,"Transportation","Railroads",2,2,3,7,0.25929788,14.8515251157407
"5284","Y2014","CTAS",19.9618269984387,"Consumer Non-Durables","Apparel",2,1,4,7,0.31632828,19.9618269984387
"5285","Y2014","CTG",19.5940362361974,"Technology","EDP Services",3,0,3,6,-0.49389272,19.5940362361974
"5286","Y2014","CTIB",48.2929292929293,"Basic Industries","Specialty Chemicals",3,2,4,9,-0.35616438,48.2929292929293
"5287","Y2014","CTRE",NA,"Consumer Services","Real Estate Investment Trusts",3,2,4,9,-0.29502573,NA
"5288","Y2014","CTRL",54.9146827008929,"Capital Goods","Electrical Products",2,1,4,7,-0.13163847,54.9146827008929
"5289","Y2014","CTRN",0,"Consumer Services","Clothing/Shoe/Accessory Stores",3,1,4,8,0.485294118,641.428049867725
"5290","Y2014","CTRV",0,"Health Care","Major Pharmaceuticals",2,2,1,5,0.2685714,-3.7479566395664
"5291","Y2014","CTSH",18.958346361779,"Technology","EDP Services",2,1,3,6,1.08595753,18.958346361779
"5292","Y2014","CTWS",16.1673171758462,"Public Utilities","Water Supply",1,1,4,6,0.021965729,16.1673171758462
"5293","Y2014","CTXS",34.2650679705215,"Technology","Computer Software: Prepackaged Software",2,0,3,5,0.008695676,34.2650679705215
"5294","Y2014","CUI",0,"Consumer Non-Durables","Electronic Components",2,2,3,7,0.17879747,-112.973333333333
"5295","Y2014","CUR",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",1,2,2,5,-0.0652921,-0.489745850856962
"5296","Y2014","CUTR",0,"Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",2,2,3,7,0.04911591,-30.6786916786917
"5297","Y2014","CVCO",38.822389966863,"Basic Industries","Homebuilding",2,2,4,8,0.15385736,38.822389966863
"5298","Y2014","CVGW",0,"Consumer Non-Durables","Farming/Seeds/Milling",1,2,3,6,0.563119597,3510.85499642857
"5299","Y2014","CVLT",43.0155652577827,"Technology","Computer Software: Prepackaged Software",1,1,3,5,-0.30951111,43.0155652577827
"5300","Y2014","CVV",0,"Technology","Industrial Machinery/Components",3,2,1,6,-0.01031637,-121.022927689594
"5301","Y2014","CWCO",17.6305156677614,"Public Utilities","Water Supply",2,1,4,7,-0.24255319,17.6305156677614
"5302","Y2014","CWST",0,"Public Utilities","Environmental Services",1,1,3,5,-0.30344828,-3.05226115603474
"5303","Y2014","CXDC",2.08793116605617,"Capital Goods","Containers/Packaging",2,1,2,5,0.03231939,2.08793116605617
"5304","Y2014","CY",0,"Technology","Semiconductors",1,0,2,3,0.36,-27.7176583581349
"5305","Y2014","CYCC",0,"Health Care","Major Pharmaceuticals",3,2,1,6,-0.8258707,-3.25709946263227
"5306","Y2014","CYOU",6.11746503054926,"Technology","Computer Software: Prepackaged Software",2,0,3,5,-0.1463338,6.11746503054926
"5307","Y2014","CYRN",0,"Technology","Computer Software: Prepackaged Software",1,0,2,3,-0.446945338,-7.65653717627402
"5308","Y2014","CYRX",0,"Transportation","Oil Refining/Marketing",2,2,1,5,0.375,-2.58170426065163
"5309","Y2014","CYTK",0,"Health Care","Major Pharmaceuticals",1,2,2,5,0.23230769,-6.34799027137737
"5310","Y2014","CYTX",0,"Health Care","Medical/Dental Instruments",0,0,1,1,-0.80933852,-6.79992727551224
"5311","Y2014","DAIO",0,"Capital Goods","Electrical Products",2,2,3,7,0.3151751,-6.57263107263107
"5312","Y2014","DAKT",22.3310718331777,"Consumer Durables","Miscellaneous manufacturing industries",1,1,3,5,-0.20216837,22.3310718331777
"5313","Y2014","DARE",NA,"Health Care","Major Pharmaceuticals",1,1,2,4,-0.1239437,NA
"5314","Y2014","DAVE",23.0170891129032,"Consumer Services","Restaurants",2,1,4,7,0.4355192,23.0170891129032
"5315","Y2014","DBVT",NA,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",0,1,2,3,0.16896551,NA
"5316","Y2014","DCAR",0,"Consumer Services","Telecommunications Equipment",2,1,1,4,-0.87719299,-0.505887734849389
"5317","Y2014","DCIX",0,"Transportation","Marine Transportation",3,0,2,5,-0.5358024,Inf
"5318","Y2014","DENN",22.97557997558,"Consumer Services","Restaurants",3,1,4,8,0.43393602,22.97557997558
"5319","Y2014","DEPO",8.95455026455027,"Health Care","Major Pharmaceuticals",1,2,3,6,0.522684405,8.95455026455027
"5320","Y2014","DERM",NA,"Health Care","Major Pharmaceuticals",2,2,1,5,0.006111167,NA
"5321","Y2014","DEST",13.2947008538434,"Consumer Services","Clothing/Shoe/Accessory Stores",3,1,4,8,-0.46619811,13.2947008538434
"5322","Y2014","DFFN",0,"Health Care","Major Pharmaceuticals",3,1,2,6,-0.989,-12.6349206349206
"5323","Y2014","DFRG",37.0080920401494,"Consumer Services","Restaurants",2,1,3,6,0.007212558,37.0080920401494
"5324","Y2014","DGII",0,"Technology","Computer Communications Equipment",2,0,3,5,-0.23349835,128.086734693878
"5325","Y2014","DGLY",0,"Technology","Radio And Television Broadcasting And Communications Equipment",2,2,1,5,0.66702938,-6.46618504273504
"5326","Y2014","DISCA",27.1317370645574,"Consumer Services","Television Services",1,1,4,6,0.45917165,27.1317370645574
"5327","Y2014","DISCB",27.0765350964099,"Consumer Services","Television Services",1,1,4,6,0.57020137,27.0765350964099
"5328","Y2014","DISCK",24.122110386705,"Consumer Services","Television Services",1,1,4,6,0.60839499,24.122110386705
"5329","Y2014","DISH",30.6884726326642,"Consumer Services","Television Services",2,0,3,5,0.258459971,30.6884726326642
"5330","Y2014","DJCO",0,"Consumer Services","Newspapers/Magazines",3,1,3,7,0.370914786,399.064268461008
"5331","Y2014","DLTR",20.6009132323763,"Consumer Services","Department/Specialty Retail Stores",1,0,3,4,0.2474299804,20.6009132323763
"5332","Y2014","DMLP",12.7676370206233,"Energy","Oil & Gas Production",2,1,4,7,-0.01732098,12.7676370206233
"5333","Y2014","DMRC",0,"Technology","EDP Services",2,0,2,4,0.409657321,-208.023253690476
"5334","Y2014","DNKN",27.842283076564,"Consumer Services","Restaurants",3,2,3,8,-0.115145205,27.842283076564
"5335","Y2014","DOX",16.7958403959166,"Technology","EDP Services",2,2,3,7,0.13142575,16.7958403959166
"5336","Y2014","DRIO",0,"Health Care","Medical/Dental Instruments",2,2,1,5,-0.99585714,-3.38466326935169
"5337","Y2014","DRRX",0,"Health Care","Major Pharmaceuticals",1,0,1,2,-0.5433526,-5.90419501133787
"5338","Y2014","DRYS",0,"Transportation","Marine Transportation",1,2,3,6,-0.77446809,Inf
"5339","Y2014","DSGX",93.3388888888889,"Technology","Computer Software: Prepackaged Software",2,2,3,7,0.106796117,93.3388888888889
"5340","Y2014","DSPG",63.7404100529101,"Technology","Semiconductors",1,1,4,6,0.11946447,63.7404100529101
"5341","Y2014","DTRM",0,"Technology","Computer Software: Prepackaged Software",2,1,0,3,-0.19188768,-2.8883486101796
"5342","Y2014","DVCR",0,"Health Care","Hospital/Nursing Management",2,0,1,3,1.03663793,-3.05993852885525
"5343","Y2014","DWCH",0,"Technology","Computer Software: Prepackaged Software",2,0,1,3,-0.73566597,-7.55052437464569
"5344","Y2014","DWSN",0,"Energy","Oil & Gas Production",3,0,2,5,-0.70410959,-28.0317488323299
"5345","Y2014","DXCM",0,"Health Care","Medical/Dental Instruments",1,2,3,6,0.5546456,-54.6896257558579
"5346","Y2014","DXPE",18.4432559906535,"Capital Goods","Industrial Machinery/Components",2,1,3,6,-0.56137153,18.4432559906535
"5347","Y2014","DYNT",0,"Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",3,1,4,8,-0.0626506,-34.1103896103896
"5348","Y2014","DYSL",11.5732600732601,"Capital Goods","Industrial Machinery/Components",3,1,4,8,0.24137931,11.5732600732601
"5349","Y2014","EA",0,"Technology","Computer Software: Prepackaged Software",1,1,3,5,1.04969477,1144.45370039683
"5350","Y2014","EARS",NA,"Health Care","Major Pharmaceuticals",2,2,1,5,-0.3606557,NA
"5351","Y2014","EBAY",0,"Miscellaneous","Business Services",1,0,3,4,0.02278106,562.039041666667
"5352","Y2014","EBIO",NA,"Health Care","Major Pharmaceuticals",1,2,2,5,0.1478261,NA
"5353","Y2014","ECHO",32.5275825787145,"Transportation","Oil Refining/Marketing",3,1,4,8,0.35940414,32.5275825787145
"5354","Y2014","ECOL",15.6322992155777,"Public Utilities","Environmental Services",2,2,4,8,0.08140165,15.6322992155777
"5355","Y2014","ECYT",0,"Health Care","Major Pharmaceuticals",2,2,1,5,-0.4110487,-25.0931745714286
"5356","Y2014","EDAP",0,"Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",2,0,2,4,-0.21016949,-15.431554962963
"5357","Y2014","EDGW",1.76533564814815,"Technology","Computer Software: Programming, Data Processing",3,1,3,7,0.074391989,1.76533564814815
"5358","Y2014","EDUC",40.5956899029982,"Consumer Durables","Consumer Specialties",3,2,3,8,0.5798046,40.5956899029982
"5359","Y2014","EEI",0,"Consumer Services","Military/Government/Technical",3,2,3,8,-0.17,-27.1279718253968
"5360","Y2014","EFII",12.8763520139767,"Technology","Computer Communications Equipment",3,0,2,5,0.105861141,12.8763520139767
"5361","Y2014","EGLT",NA,"Health Care","Major Pharmaceuticals",1,0,2,3,-0.5448,NA
"5362","Y2014","EGOV",35.5841407353418,"Miscellaneous","Business Services",2,2,4,8,-0.27663855,35.5841407353418
"5363","Y2014","EIGI",0,"Technology","Computer Software: Prepackaged Software",2,2,3,7,0.29971791,-8.22314165497896
"5364","Y2014","EIGR",NA,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",1,2,1,4,0.9727274,NA
"5365","Y2014","EKSO",NA,"Capital Goods","Industrial Machinery/Components",3,1,4,8,-0.4333334,NA
"5366","Y2014","ELON",0,"Technology","Computer Communications Equipment",2,1,1,4,-0.20930233,-5.64928009178406
"5367","Y2014","ELSE",20.550884484127,"Capital Goods","Industrial Machinery/Components",3,1,2,6,-0.02493766,20.550884484127
"5368","Y2014","ELTK",2.55143755615454,"Technology","Electrical Products",2,1,3,6,-0.5125,2.55143755615454
"5369","Y2014","EMITF",0,"Consumer Services","Building operators",2,1,1,4,-0.99652893,-0.0102654233758624
"5370","Y2014","EMKR",22.8098655257937,"Technology","Semiconductors",1,1,2,4,0.03515625,22.8098655257937
"5371","Y2014","EML",13.1629328507079,"Capital Goods","Industrial Machinery/Components",3,1,3,7,0.072236181,13.1629328507079
"5372","Y2014","ENDP",0,"Health Care","Major Pharmaceuticals",1,0,2,3,0.06907803,-6.74353274891775
"5373","Y2014","ENG",0,"Consumer Services","Military/Government/Technical",3,2,3,8,0.35714286,-8.27561327561328
"5374","Y2014","ENPH",0,"Technology","Semiconductors",1,1,2,4,1.2539432,-10.6475294418843
"5375","Y2014","ENT",0,"Consumer Services","Telecommunications Equipment",2,2,1,5,-0.08473436,-4.81800892217102
"5376","Y2014","ENTA",22.1235781569665,"Health Care","Major Pharmaceuticals",1,1,3,5,0.86400279,22.1235781569665
"5377","Y2014","ENTG",0,"Consumer Non-Durables","Plastic Products",2,1,3,6,0.139775669,201.931523875661
"5378","Y2014","EPAY",0,"Technology","Computer Software: Prepackaged Software",1,1,3,5,-0.30088493,-57.2452684142247
"5379","Y2014","EPZM",0,"Health Care","Major Pharmaceuticals",2,1,1,4,-0.09278837,-139.181512812691
"5380","Y2014","EQIX",87.7421130847401,"Consumer Services","Real Estate Investment Trusts",2,2,3,7,0.27771203,87.7421130847401
"5381","Y2014","ERIC",0.349146995233966,"Technology","Radio And Television Broadcasting And Communications Equipment",2,2,4,8,-0.01143791,0.349146995233966
"5382","Y2014","ERII",0,"Technology","Industrial Machinery/Components",3,1,3,7,-0.05045045,-77.3234126984127
"5383","Y2014","ESEA",0,"Transportation","Marine Transportation",1,0,2,3,-0.47586211,-0.504897368154936
"5384","Y2014","ESES",NA,"Energy","Oilfield Services/Equipment",2,2,2,6,-0.1875,NA
"5385","Y2014","ESLT",9.58631925151781,"Capital Goods","Military/Government/Technical",2,1,3,6,0.000494202,9.58631925151781
"5386","Y2014","ESND",11.2521270077008,"Consumer Services","Paper",3,1,3,7,-0.0812813,11.2521270077008
"5387","Y2014","ESRX",27.4108993791887,"Health Care","Medical/Nursing Services",1,1,3,5,0.2054385,27.4108993791887
"5388","Y2014","EVEP",0,"Energy","Oil & Gas Production",0,2,2,4,-0.432066,-16.9589220012626
"5389","Y2014","EVFM",NA,"Health Care","Major Pharmaceuticals",1,1,1,3,-0.4657143,NA
"5390","Y2014","EVK",4.25831702544031,"Consumer Non-Durables","Apparel",3,2,2,7,0.20240481,4.25831702544031
"5391","Y2014","EVOK",0,"Health Care","Major Pharmaceuticals",2,2,1,5,-0.20805369,-8.39051470588235
"5392","Y2014","EXFO",0,"Capital Goods","Electrical Products",2,1,3,6,-0.27521008,Inf
"5393","Y2014","EXLS",20.5748938212609,"Miscellaneous","Business Services",2,1,3,6,0.03946408,20.5748938212609
"5394","Y2014","EXPD",22.6837368976757,"Transportation","Oil Refining/Marketing",2,1,4,7,0.008135616,22.6837368976757
"5395","Y2014","EXPO",20.8797194674488,"Consumer Services","Professional Services",3,1,3,7,0.0676848,20.8797194674488
"5396","Y2014","EXTR",0,"Technology","Computer Communications Equipment",1,1,1,3,-0.49426934,-8.12843915343915
"5397","Y2014","EYES",NA,"Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",1,1,1,3,-0.39647059,NA
"5398","Y2014","EZPW",0,"Consumer Services","Other Specialty Stores",3,0,2,5,0.005132592,-8.81231746031746
"5399","Y2014","FANG",19.1443397544915,"Energy","Oil & Gas Production",2,0,4,6,0.13048407,19.1443397544915
"5400","Y2014","FARM",30.6092313648705,"Consumer Non-Durables","Packaged Foods",3,1,4,8,0.26612214,30.6092313648705
"5401","Y2014","FARO",26.7854674870466,"Capital Goods","Industrial Machinery/Components",2,1,3,6,0.07512866,26.7854674870466
"5402","Y2014","FAST",25.4285478222413,"Consumer Services","RETAIL: Building Materials",2,0,3,5,0.001052473,25.4285478222413
"5403","Y2014","FATE",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",2,1,1,4,-0.19904459,-1.77855755649718
"5404","Y2014","FB",62.5112191738817,"Technology","Computer Software: Programming, Data Processing",1,2,4,7,0.42763027,62.5112191738817
"5405","Y2014","FBIO",0,"Health Care","Major Pharmaceuticals",2,2,2,6,-0.07224335,-5.74206349206349
"5406","Y2014","FCEL",0,"Miscellaneous","Industrial Machinery/Components",2,1,1,4,0.092199,-12.505893501493
"5407","Y2014","FCRE",16.8540217273052,"Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",2,1,3,6,-0.8818533,16.8540217273052
"5408","Y2014","FCSC",0,"Health Care","Major Pharmaceuticals",1,2,1,4,-0.362069,-1.31762566137566
"5409","Y2014","FEIM",24.3569703243616,"Capital Goods","Electrical Products",3,1,4,8,-0.02056555,24.3569703243616
"5410","Y2014","FELE",20.4706272321429,"Consumer Durables","Metal Fabrications",2,1,3,6,-0.1592742,20.4706272321429
"5411","Y2014","FEYE",0,"Technology","Computer peripheral equipment",2,0,2,4,-0.27585418,-14.7023191570475
"5412","Y2014","FFHL",0,"Capital Goods","Specialty Chemicals",1,0,2,3,-0.4017857,-0.0110397833914053
"5413","Y2014","FFIV",27.8750340319013,"Technology","Computer Communications Equipment",3,0,3,6,0.43594541,27.8750340319013
"5414","Y2014","FINL",16.1168441977004,"Consumer Services","Clothing/Shoe/Accessory Stores",2,1,4,7,-0.13702524,16.1168441977004
"5415","Y2014","FISV",19.2320615323315,"Technology","EDP Services",1,2,4,7,0.20186287,19.2320615323315
"5416","Y2014","FIVE",66.065442480495,"Consumer Services","Department/Specialty Retail Stores",2,1,3,6,-0.05486109,66.065442480495
"5417","Y2014","FIVN",NA,"Technology","EDP Services",1,2,1,4,-0.436478,NA
"5418","Y2014","FIZZ",21.4258844677364,"Consumer Non-Durables","Beverages (Production/Distribution)",2,2,4,8,0.12202386,21.4258844677364
"5419","Y2014","FLDM",0,"Capital Goods","Biotechnology: Laboratory Analytical Instruments",1,1,2,4,-0.118861,-32.2404151282051
"5420","Y2014","FLEX",16.9391982781813,"Technology","Electrical Products",1,2,4,7,0.438867439,16.9391982781813
"5421","Y2014","FLIR",21.2755085577674,"Capital Goods","Industrial Machinery/Components",1,1,3,5,0.07342196,21.2755085577674
"5422","Y2014","FLWS",27.0541752933057,"Consumer Services","Other Specialty Stores",3,2,4,9,0.52310536,27.0541752933057
"5423","Y2014","FLXN",NA,"Health Care","Major Pharmaceuticals",1,2,2,5,0.26187506,NA
"5424","Y2014","FLXS",15.6950964424603,"Consumer Durables","Home Furnishings",2,1,4,7,0.04946307,15.6950964424603
"5425","Y2014","FNJN",0,"Miscellaneous","Multi-Sector Companies",2,2,0,4,-0.5800933,-25.9886185243328
"5426","Y2014","FORD",0,"Consumer Non-Durables","Plastic Products",2,1,2,5,-0.32903226,-11.6898148148148
"5427","Y2014","FORM",0,"Technology","Semiconductors",2,2,1,5,0.43094842,-5.4274483378257
"5428","Y2014","FORR",51.7442315313557,"Consumer Services","Diversified Commercial Services",2,1,3,6,0.028750733,51.7442315313557
"5429","Y2014","FORTY",3.46116444919517,"Technology","EDP Services",2,1,3,6,-0.119521912,3.46116444919517
"5430","Y2014","FOSL",16.8291231241531,"Consumer Non-Durables","Consumer Specialties",2,2,3,7,-0.07670505,16.8291231241531
"5431","Y2014","FOX",15.9910071348808,"Consumer Services","Television Services",1,1,2,4,0.066185004,15.9910071348808
"5432","Y2014","FOXA",16.4469468253968,"Consumer Services","Television Services",1,1,2,4,0.09212403,16.4469468253968
"5433","Y2014","FOXF",26.2438846389051,"Consumer Non-Durables","Motor Vehicles",2,2,3,7,-0.07888768,26.2438846389051
"5434","Y2014","FPAY",0,"Technology","Diversified Commercial Services",3,2,2,7,0.58730159,-10.2926587301587
"5435","Y2014","FPRX",0,"Health Care","Major Pharmaceuticals",2,2,1,5,0.60809996,-2.40181775583436
"5436","Y2014","FRAN",15.2934173708372,"Consumer Services","Clothing/Shoe/Accessory Stores",3,0,3,6,-0.09239125,15.2934173708372
"5437","Y2014","FRED",21.8330723284149,"Consumer Services","Department/Specialty Retail Stores",2,0,3,5,-0.05790043,21.8330723284149
"5438","Y2014","FRPT",NA,"Consumer Non-Durables","Packaged Foods",1,0,2,3,-0.13620258,NA
"5439","Y2014","FRSH",NA,"Consumer Services","Restaurants",3,1,2,6,-0.03966942,NA
"5440","Y2014","FSLR",11.726741926171,"Technology","Semiconductors",1,1,4,6,-0.18374819,11.726741926171
"5441","Y2014","FSNN",0,"Technology","Computer Software: Prepackaged Software",2,1,2,5,-0.9895,-4.17805100182149
"5442","Y2014","FSTR",15.2786354650515,"Basic Industries","Metal Fabrications",3,1,3,7,0.027067011,15.2786354650515
"5443","Y2014","FTD",48.5985863053155,"Consumer Services","Other Consumer Services",3,2,3,8,0.06875377,48.5985863053155
"5444","Y2014","FTEK",20.1004140786749,"Capital Goods","Pollution Control Equipment",3,2,3,8,-0.45980254,20.1004140786749
"5445","Y2014","FTFT",4.62793308100414,"Consumer Non-Durables","Packaged Foods",2,1,3,6,-0.44,4.62793308100414
"5446","Y2014","FTNT",77.5534188949939,"Technology","Computer peripheral equipment",2,0,3,5,0.60271833,77.5534188949939
"5447","Y2014","FTR",29.8063594757095,"Public Utilities","Telecommunications Equipment",2,0,3,5,0.43440789,29.8063594757095
"5448","Y2014","FVE",0,"Health Care","Hospital/Nursing Management",3,0,2,5,-0.24408015,-110.130952380952
"5449","Y2014","FWRD",20.8305234597794,"Transportation","Oil Refining/Marketing",1,0,3,4,0.14711908,20.8305234597794
"5450","Y2014","GAIA",0,"Consumer Services","Movies/Entertainment",3,1,1,5,0.07703927,-4.78655603655604
"5451","Y2014","GASS",13.8840211640212,"Transportation","Marine Transportation",2,0,3,5,-0.38076546,13.8840211640212
"5452","Y2014","GDEN",4.50587503401361,"Consumer Services","Services-Misc. Amusement & Recreation",3,1,3,7,-0.5746835,4.50587503401361
"5453","Y2014","GENE",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",2,1,0,3,-0.72727273,-1.45603083919552
"5454","Y2014","GEVO",0,"Basic Industries","Major Chemicals",2,0,2,4,-0.77622378,-1.2604159972581
"5455","Y2014","GFN",55.9322751322751,"Technology","Diversified Commercial Services",0,2,4,6,0.63515755,55.9322751322751
"5456","Y2014","GHDX",0,"Health Care","Medical Specialities",2,0,2,4,0.092244585,-75.4401925831444
"5457","Y2014","GIFI",42.8546110873016,"Capital Goods","Metal Fabrications",2,2,4,8,-0.16494402,42.8546110873016
"5458","Y2014","GIGM",0,"Technology","Computer Software: Programming, Data Processing",3,0,1,4,-0.06,-1.48265768892591
"5459","Y2014","GILT",0,"Technology","Radio And Television Broadcasting And Communications Equipment",2,0,3,5,-0.004273504,-12.1330749354005
"5460","Y2014","GLAD",12.4763123015873,"Consumer Non-Durables","Textiles",3,2,2,7,-0.13584117,12.4763123015873
"5461","Y2014","GLDD",0,"Basic Industries","Military/Government/Technical",2,2,2,6,-0.06956522,-13.9753010399562
"5462","Y2014","GLMD",NA,"Health Care","Major Pharmaceuticals",1,2,1,4,-0.6588235,NA
"5463","Y2014","GLNG",24.5665898096478,"Consumer Services","Marine Transportation",0,0,2,2,0.004960044,24.5665898096478
"5464","Y2014","GLPI",21.9792301486414,"Consumer Services","Real Estate Investment Trusts",1,2,4,7,-0.42255463,21.9792301486414
"5465","Y2014","GLUU",0,"Technology","EDP Services",2,1,1,4,0.005154639,-9.90759637188209
"5466","Y2014","GLYC",NA,"Health Care","Major Pharmaceuticals",1,1,0,2,-0.30769231,NA
"5467","Y2014","GMLP",8.68125620147049,"Consumer Services","Marine Transportation",0,1,4,5,0.02975207,8.68125620147049
"5468","Y2014","GNCA",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",2,0,1,3,-0.4017094,-6.15463708135352
"5469","Y2014","GNCMA",39.6815044858523,"Public Utilities","Telecommunications Equipment",2,2,3,7,0.23318386,39.6815044858523
"5470","Y2014","GNMK",0,"Health Care","Medical/Dental Instruments",2,1,2,5,0.024078254,-12.5375104427736
"5471","Y2014","GNMX",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",2,2,2,6,-0.1552588,-4.96548367774783
"5472","Y2014","GNTX",14.5081210762877,"Capital Goods","Auto Parts:O.E.M.",2,1,3,6,0.095512492,14.5081210762877
"5473","Y2014","GNUS",0,"Consumer Services","Movies/Entertainment",2,1,1,4,-0.58,-0.0118580765639589
"5474","Y2014","GOGL",0,"Consumer Services","Marine Transportation",1,1,3,5,-0.50707292,-55.1263145424837
"5475","Y2014","GOGO",0,"Consumer Services","Telecommunications Equipment",2,1,2,5,-0.33400479,-5.88666503058478
"5476","Y2014","GOLD",24.7820148449984,"Basic Industries","Precious Metals",2,0,3,5,0.07323679,24.7820148449984
"5477","Y2014","GOOD",0,"Consumer Services","Real Estate",0,1,2,3,-0.044518589,-21.2961306271142
"5478","Y2014","GOOG",27.1400368308756,"Technology","Computer Software: Programming, Data Processing",1,1,3,5,0.88256847,27.1400368308756
"5479","Y2014","GOOGL",27.6189774498229,"Technology","Computer Software: Programming, Data Processing",1,1,3,5,0.89022746,27.6189774498229
"5480","Y2014","GPIC",52.9686081216931,"Consumer Non-Durables","Recreational Products/Toys",3,0,1,4,0.053855569,52.9686081216931
"5481","Y2014","GPOR",26.2834984973008,"Energy","Oil & Gas Production",2,0,3,5,-0.3388246,26.2834984973008
"5482","Y2014","GPRO",67.1719716063724,"Miscellaneous","Industrial Machinery/Components",2,2,3,7,1.2066318,67.1719716063724
"5483","Y2014","GRFS",31.7914818620793,"Health Care","Major Pharmaceuticals",2,2,4,8,-0.05896999,31.7914818620793
"5484","Y2014","GRMN",23.6177263382303,"Capital Goods","Industrial Machinery/Components",2,2,3,7,0.143754127,23.6177263382303
"5485","Y2014","GRPN",0,"Technology","Advertising",1,1,3,5,-0.2982158,-67.7626262626263
"5486","Y2014","GSIT",0,"Technology","Semiconductors",2,1,2,5,-0.24849398,-25.5772946859903
"5487","Y2014","GSM",44.9283143541325,"Capital Goods","Metal Fabrications",2,2,4,8,-0.043309273,44.9283143541325
"5488","Y2014","GT",2.78825708003399,"Consumer Durables","Automotive Aftermarket",1,1,3,5,0.19790356,2.78825708003399
"5489","Y2014","GTIM",0,"Consumer Services","Restaurants",2,2,2,6,1.76190476,-34.1759259259259
"5490","Y2014","GTLS",36.313156280525,"Capital Goods","Metal Fabrications",1,1,3,5,-0.642409,36.313156280525
"5491","Y2014","GTXI",0,"Health Care","Major Pharmaceuticals",2,2,0,4,-0.55757576,-0.573424543946932
"5492","Y2014","GURE",2.80496766607878,"Basic Industries","Major Chemicals",2,2,4,8,-0.50638298,2.80496766607878
"5493","Y2014","HA",13.4543436580087,"Transportation","Air Freight/Delivery Services",1,1,4,6,1.70508816,13.4543436580087
"5494","Y2014","HAIN",36.7061508211233,"Consumer Non-Durables","Packaged Foods",1,0,3,4,1.56840724,36.7061508211233
"5495","Y2014","HALO",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",2,1,1,4,-0.35623749,-18.5522958900227
"5496","Y2014","HAS",18.6468378300783,"Consumer Non-Durables","Recreational Products/Toys",2,0,3,5,-0.0003634976,18.6468378300783
"5497","Y2014","HAYN",0,"Capital Goods","Steel/Iron Ore",2,1,3,6,-0.12201307,154.330582857143
"5498","Y2014","HBIO",0,"Capital Goods","Biotechnology: Laboratory Analytical Instruments",0,0,2,2,0.20638298,-67.1575134259259
"5499","Y2014","HCCI",66.5935848544974,"Basic Industries","Miscellaneous",1,1,4,6,-0.39824305,66.5935848544974
"5500","Y2014","HCKT",19.0056395061728,"Consumer Services","Professional Services",3,1,3,7,0.41545894,19.0056395061728
"5501","Y2014","HCOM",26.1392230033417,"Consumer Services","Telecommunications Equipment",2,0,3,5,-0.06128706,26.1392230033417
"5502","Y2014","HCSG",33.8101223999052,"Health Care","Hospital/Nursing Management",1,0,2,3,0.09023613,33.8101223999052
"5503","Y2014","HDNG",16.3991625167336,"Capital Goods","Industrial Machinery/Components",2,0,3,5,-0.17622668,16.3991625167336
