"","Year","Symbol","F.Score_Grouping","Holding_Return"
"1787","Y2013","FATE","Low_F.Score",0.484756088801849
"1788","Y2014","FB","High_F.Score",0.364873808408298
"1789","Y2013","FCSC","Low_F.Score",-0.940228569311888
"1790","Y2014","FEIM","High_F.Score",-0.0281162138289112
"1791","Y2014","FINL","High_F.Score",-0.0645595160418692
"1792","Y2013","FISV","High_F.Score",1.58092410789386
"1793","Y2014","FIZZ","High_F.Score",0.575897435959017
"1794","Y2014","FLEX","High_F.Score",0.0216802156087035
"1795","Y2014","FLWS","High_F.Score",0.265646731681076
"1796","Y2013","FLXN","Low_F.Score",0.02812506
"1797","Y2014","FLXS","High_F.Score",-0.0735250518548259
"1798","Y2014","FONR","High_F.Score",0.217983650729493
"1799","Y2013","FOSL","High_F.Score",0.206728806401439
"1800","Y2013","FOXF","High_F.Score",0.050000006157231
"1801","Y2013","FRGI","High_F.Score",0.715844945016641
"1802","Y2013","FSTR","High_F.Score",0.0578007883353164
"1803","Y2013","FTD","High_F.Score",-0.0911428857150984
"1804","Y2013","FTEK","High_F.Score",0.157407407449414
"1805","Y2013","GIFI","High_F.Score",0.0261159558447872
"1806","Y2013","GLMD","Low_F.Score",-0.325294118
"1807","Y2014","GLPI","High_F.Score",0.0112452005907551
"1808","Y2014","GNCA","Low_F.Score",-0.347993438199999
"1809","Y2013","GNCMA","High_F.Score",0.244274809679625
"1810","Y2014","GOOD","Low_F.Score",0.0732411187954904
"1811","Y2014","GPRO","High_F.Score",0.515183246028829
"1812","Y2013","GRFS","High_F.Score",0.423647018839241
"1813","Y2014","GRMN","High_F.Score",-0.140065115027264
"1814","Y2013","GTXI","Low_F.Score",-0.631325301411954
"1815","Y2013","GURE","High_F.Score",1.20000000104931
"1816","Y2013","HBIO","Low_F.Score",0.459551753975162
"1817","Y2013","HCKT","High_F.Score",0.308533916850431
"1818","Y2013","HCSG","Low_F.Score",0.133827551433898
"1819","Y2013","HDSN","Low_F.Score",-0.308641975289397
"1820","Y2014","HELE","High_F.Score",0.607949800357277
"1821","Y2014","HIHO","High_F.Score",0.312499999364296
"1822","Y2013","HIMX","High_F.Score",1.12154696245504
"1823","Y2013","HLIT","High_F.Score",0.233160621969736
"1824","Y2014","HOLX","High_F.Score",0.446895998205792
"1825","Y2014","HSIC","High_F.Score",0.169640560418309
"1826","Y2013","HTHT","High_F.Score",0.492709690831368
"1827","Y2013","HTLD","High_F.Score",0.700899625101089
"1828","Y2014","HURC","High_F.Score",0.234257871934872
"1829","Y2014","HWKN","High_F.Score",0.0875067327699099
"1830","Y2013","IAC","High_F.Score",0.597806609081292
"1831","Y2013","ICLR","High_F.Score",0.472592057093095
"1832","Y2014","IESC","High_F.Score",0.445169713390913
"1833","Y2013","III","High_F.Score",1.43069306948113
"1834","Y2014","IIIN","High_F.Score",-0.112807463558394
"1835","Y2014","IMMP","Low_F.Score",0.270000029661437
"1836","Y2013","IMMY","Low_F.Score",0.137288135925697
"1837","Y2013","IMOS","High_F.Score",0.656156235378983
"1838","Y2014","INTC","High_F.Score",0.211545958923265
"1839","Y2013","INVA","Low_F.Score",0.309906926626666
"1840","Y2013","IPAS","Low_F.Score",-0.166666666438276
"1841","Y2013","IPCI","Low_F.Score",1.44444444190111
"1842","Y2014","IRBT","High_F.Score",-0.205115669200713
"1843","Y2013","IRWD","Low_F.Score",-0.326407912308756
"1844","Y2013","ISNS","Low_F.Score",0.13882863518291
"1845","Y2014","ISSC","Low_F.Score",-0.132075481958148
"1846","Y2013","ITCI","Low_F.Score",0.13625
"1847","Y2014","ITI","High_F.Score",0.0411764716573455
"1848","Y2013","ITRN","High_F.Score",0.589547544698077
"1849","Y2014","JACK","High_F.Score",-0.0406453237953984
"1850","Y2013","JASO","High_F.Score",1.80939225052094
"1851","Y2013","JBHT","High_F.Score",-0.0343717090001234
"1852","Y2014","JBLU","High_F.Score",1.21518986839873
"1853","Y2014","JJSF","High_F.Score",0.0726303320755892
"1854","Y2014","KBAL","High_F.Score",0.031461189820037
"1855","Y2014","KELYA","Low_F.Score",-0.265065275427501
"1856","Y2013","KEYW","Low_F.Score",0.159950412888555
"1857","Y2014","KIRK","High_F.Score",0.502426011070832
"1858","Y2014","KLAC","High_F.Score",-0.365321139647837
"1859","Y2013","KPTI","Low_F.Score",0.72956312583552
"1860","Y2013","KVHI","High_F.Score",-0.0302137070988655
"1861","Y2014","LAKE","Low_F.Score",0.597765363967138
"1862","Y2014","LANC","High_F.Score",0.143058209760782
"1863","Y2013","LAWS","High_F.Score",-0.0858930598200407
"1864","Y2014","LAYN","Low_F.Score",-0.327067668659482
"1865","Y2014","LBRDA","Low_F.Score",0.186107166207967
"1866","Y2014","LBRDK","Low_F.Score",0.316754516358832
"1867","Y2014","LE","High_F.Score",-0.260571810355462
"1868","Y2013","LGND","High_F.Score",1.52420251473988
"1869","Y2013","LMAT","High_F.Score",0.301612904189778
"1870","Y2014","LNDC","High_F.Score",-0.0473469388449054
"1871","Y2014","LOGI","High_F.Score",0.125095931530996
"1872","Y2014","LPTH","Low_F.Score",0.0136054418666478
"1873","Y2014","LRAD","High_F.Score",-0.262962963162402
"1874","Y2014","LRCX","High_F.Score",-0.125435012668873
"1875","Y2013","LSCC","High_F.Score",0.435897436459554
"1876","Y2013","LSTR","High_F.Score",0.03730952880004
"1877","Y2013","LTBR","Low_F.Score",0.545977010996347
"1878","Y2014","LTRX","High_F.Score",-0.297752806849689
"1879","Y2013","LUNA","Low_F.Score",0.166666666550333
"1880","Y2013","LXRX","Low_F.Score",-0.206422018151673
"1881","Y2014","LYTS","High_F.Score",0.390444810931495
"1882","Y2013","MACK","Low_F.Score",-0.173770458582477
"1883","Y2013","MAGS","Low_F.Score",-0.10922330152206
"1884","Y2014","MAMS","High_F.Score",0.100711344151955
"1885","Y2014","MAR","High_F.Score",0.433773652874953
"1886","Y2014","MAYS","High_F.Score",0.190673595945283
"1887","Y2013","MBII","Low_F.Score",0.0746153880777769
"1888","Y2013","MCEP","Low_F.Score",-0.0575164266558146
"1889","Y2013","MCHX","High_F.Score",1.49643705548807
"1890","Y2013","MCRI","High_F.Score",0.904419425005548
"1891","Y2013","MDGL","Low_F.Score",-0.4988372381048
"1892","Y2013","MDRX","Low_F.Score",0.326710890484987
"1893","Y2014","MEIP","Low_F.Score",-0.772463768264397
"1894","Y2013","MGNX","Low_F.Score",0.159583332344442
"1895","Y2014","MIK","High_F.Score",0.578299210684535
"1896","Y2014","MINI","High_F.Score",-0.0166052125348674
"1897","Y2013","MLCO","High_F.Score",0.655246342608311
"1898","Y2013","MNKD","Low_F.Score",0.185840638516667
"1899","Y2014","MNOV","Low_F.Score",0.707317071734946
"1900","Y2013","MNTA","Low_F.Score",-0.126686656285152
"1901","Y2013","MOSY","Low_F.Score",-0.0360934182456
"1902","Y2013","MPVD","Low_F.Score",0.0774487463180487
"1903","Y2013","MPWR","High_F.Score",0.590890372756179
"1904","Y2014","MRCY","High_F.Score",0.445049954919142
"1905","Y2013","MRTX","Low_F.Score",1.72428570367318
"1906","Y2014","MRVL","High_F.Score",-0.0795533842582771
"1907","Y2013","MSEX","High_F.Score",0.117827868538708
"1908","Y2014","MSON","High_F.Score",-0.107321131356595
"1909","Y2014","MSTR","High_F.Score",0.466244939418297
"1910","Y2014","MTSI","Low_F.Score",0.307224990480287
"1911","Y2013","MTSL","High_F.Score",-0.228464429311777
"1912","Y2013","MVIS","Low_F.Score",0.213836475652022
"1913","Y2014","MXWL","Low_F.Score",-0.376160989634954
"1914","Y2014","MYGN","High_F.Score",-0.0282603063452077
"1915","Y2013","MYRG","High_F.Score",0.0309446673493834
"1916","Y2014","NAII","High_F.Score",-0.0293209875716817
"1917","Y2014","NBIX","Low_F.Score",1.46645956344015
"1918","Y2013","NCTY","Low_F.Score",-0.0310077524345751
"1919","Y2013","NDLS","High_F.Score",0.233437531253459
"1920","Y2013","NEO","High_F.Score",-0.117048346260298
"1921","Y2013","NEON","Low_F.Score",-0.0138648067740397
"1922","Y2013","NFEC","High_F.Score",0.927710842502122
"1923","Y2013","NKTR","Low_F.Score",0.101818182513685
"1924","Y2013","NLNK","Low_F.Score",1.31458842793105
"1925","Y2014","NSSC","High_F.Score",0.287234041516424
"1926","Y2014","NTAP","High_F.Score",-0.310986943509032
"1927","Y2014","NTCT","High_F.Score",-0.172981551324978
"1928","Y2013","NTES","High_F.Score",0.228774931547532
"1929","Y2013","NTRI","High_F.Score",0.777122641626807
"1930","Y2014","NTWK","Low_F.Score",0.35675675729959
"1931","Y2014","NURO","Low_F.Score",-0.282051281588388
"1932","Y2013","NUVA","High_F.Score",0.802440252487366
"1933","Y2014","NVEC","High_F.Score",0.41032563550451
"1934","Y2013","NVFY","Low_F.Score",1.65333333615209
"1935","Y2013","NVLN","Low_F.Score",-0.371040761047932
"1936","Y2013","NYMT","Low_F.Score",0.0318302393022567
"1937","Y2013","NYMX","Low_F.Score",0.0129870130758305
"1938","Y2013","OBCI","High_F.Score",0.189922481353262
"1939","Y2013","ODFL","High_F.Score",0.485340327616234
"1940","Y2014","OESX","High_F.Score",-0.383292383784168
"1941","Y2013","OFIX","Low_F.Score",-0.159464710555518
"1942","Y2014","OHRP","Low_F.Score",-0.263788980821254
"1943","Y2013","OIIM","Low_F.Score",0.0580645155242332
"1944","Y2013","OMER","Low_F.Score",1.92961165103664
"1945","Y2014","ON","High_F.Score",0.288297873871081
"1946","Y2014","ONCS","Low_F.Score",-0.987393616400914
"1947","Y2013","OPHT","Low_F.Score",0.546834333544605
"1948","Y2013","ORBK","High_F.Score",0.526785714720044
"1949","Y2013","ORLY","High_F.Score",0.448555213641108
"1950","Y2013","OSTK","High_F.Score",0.599026053106273
"1951","Y2013","OTIV","Low_F.Score",1.73404255378731
"1952","Y2014","OTTR","High_F.Score",0.044819647888628
"1953","Y2013","PAAS","Low_F.Score",-0.214285666837212
"1954","Y2013","PACB","Low_F.Score",1.14859438487089
"1955","Y2014","PCH","High_F.Score",0.0348927894413313
"1956","Y2013","PCTI","High_F.Score",0.229577463369564
"1957","Y2014","PCYG","Low_F.Score",0.0720081139442763
"1958","Y2014","PCYO","Low_F.Score",0.200000000767354
"1959","Y2013","PDCE","High_F.Score",0.25600157412275
"1960","Y2013","PEGA","High_F.Score",0.257834757726056
"1961","Y2014","PETS","High_F.Score",0.281157269889669
"1962","Y2013","PETX","Low_F.Score",1.65142843979904
"1963","Y2013","PFMT","High_F.Score",-0.263029314951031
"1964","Y2013","PHIIK","High_F.Score",0.293189223237128
"1965","Y2014","PIRS","Low_F.Score",-0.469565213285903
"1966","Y2013","PKOH","High_F.Score",0.694838523912051
"1967","Y2013","PLXP","Low_F.Score",-0.30958907
"1968","Y2014","PLXS","High_F.Score",-0.152632884417939
"1969","Y2013","PMD","High_F.Score",0.435875859245642
"1970","Y2014","PPC","High_F.Score",0.079827916435995
"1971","Y2014","PPIH","High_F.Score",-0.469763365380521
"1972","Y2014","PRAN","Low_F.Score",-0.579440105052555
"1973","Y2014","PRGS","High_F.Score",0.246330332416358
"1974","Y2013","PRPH","High_F.Score",0.183431952706204
"1975","Y2014","PSTI","Low_F.Score",-0.363636363923804
"1976","Y2014","PTC","High_F.Score",-0.0551159860772181
"1977","Y2013","PTLA","Low_F.Score",0.698360655899193
"1978","Y2014","QADA","High_F.Score",0.239681065246661
"1979","Y2014","QCOM","High_F.Score",-0.32745862153163
"1980","Y2013","QDEL","High_F.Score",0.149473642213957
"1981","Y2013","QIWI","High_F.Score",1.03823542773421
"1982","Y2014","QNST","Low_F.Score",0.33734939350337
"1983","Y2014","QTNT","Low_F.Score",0.769138756007519
"1984","Y2014","RAVE","Low_F.Score",0.0638297868375268
"1985","Y2013","RBBN","High_F.Score",0.301158301434598
"1986","Y2013","RCKY","Low_F.Score",0.0573108004183642
"1987","Y2013","RDI","High_F.Score",0.308928571065309
"1988","Y2014","RECN","High_F.Score",0.0810616933921342
"1989","Y2013","REIS","High_F.Score",0.161518595802634
"1990","Y2013","RGEN","High_F.Score",0.861070909921574
"1991","Y2013","RGLS","Low_F.Score",0.163870973389825
"1992","Y2013","RNWK","Low_F.Score",-0.0168612188069238
"1993","Y2013","ROSG","Low_F.Score",0.147465360002413
"1994","Y2013","RP","High_F.Score",-0.123128881439949
"1995","Y2013","RRGB","High_F.Score",0.571929895017312
"1996","Y2013","RSLS","Low_F.Score",0.819999933083521
"1997","Y2013","RSYS","Low_F.Score",-0.270325203358066
"1998","Y2013","RTIX","Low_F.Score",0.0381679392780905
"1999","Y2014","SABR","High_F.Score",0.447289899192191
"2000","Y2014","SAFM","High_F.Score",0.0147790043320677
"2001","Y2013","SAIA","High_F.Score",1.37690070080226
"2002","Y2014","SANM","High_F.Score",-0.125371902449502
"2003","Y2013","SBLK","High_F.Score",1.00421353425829
"2004","Y2014","SCHN","High_F.Score",-0.363031886405581
"2005","Y2014","SEAC","High_F.Score",-0.124843942606558
"2006","Y2014","SEED","Low_F.Score",-0.0272108841483482
"2007","Y2013","SEII","High_F.Score",0.678010465865493
"2008","Y2014","SES","High_F.Score",-0.140350876407557
"2009","Y2013","SFM","High_F.Score",0.0294285472829072
"2010","Y2014","SGEN","Low_F.Score",-0.22410014934603
"2011","Y2013","SGMS","High_F.Score",0.569142857164426
"2012","Y2014","SHLM","High_F.Score",-0.244016784446989
"2013","Y2014","SHOS","Low_F.Score",-0.557522103468152
"2014","Y2014","SHPG","High_F.Score",0.611054970172155
"2015","Y2013","SILC","High_F.Score",1.19999995780787
"2016","Y2013","SIMO","High_F.Score",0.432963364525749
"2017","Y2013","SINA","High_F.Score",0.243259930273914
"2018","Y2014","SINO","High_F.Score",-0.615740738930761
"2019","Y2013","SKYW","High_F.Score",-0.204984374414061
"2020","Y2014","SLP","High_F.Score",0.483532950840297
"2021","Y2013","SLS","Low_F.Score",0.190476190518257
"2022","Y2014","SMED","High_F.Score",1.05152224889877
"2023","Y2014","SMMT","Low_F.Score",0.054091816431737
"2024","Y2013","SNH","High_F.Score",-0.162504697215093
"2025","Y2013","SNHY","High_F.Score",0.332205584272981
"2026","Y2013","SNI","High_F.Score",0.179826059936071
"2027","Y2014","SOFO","Low_F.Score",-0.312827225156568
"2028","Y2014","SONC","High_F.Score",0.186558977827459
"2029","Y2013","SP","High_F.Score",0.269082064355121
"2030","Y2013","SPAR","Low_F.Score",-0.0320150661678039
"2031","Y2013","SPCB","Low_F.Score",-0.118339100487722
"2032","Y2013","SPNS","High_F.Score",0.49080882331195
"2033","Y2013","SPOK","High_F.Score",0.369253956435514
"2034","Y2014","SPWH","Low_F.Score",0.42125000032367
"2035","Y2013","SRCL","High_F.Score",0.0700697208069045
"2036","Y2014","SRDX","High_F.Score",-0.0828054293516347
"2037","Y2013","STKL","Low_F.Score",0.640277778545588
"2038","Y2013","STLY","Low_F.Score",-0.382882882834904
"2039","Y2013","STRL","Low_F.Score",-0.203856749349782
"2040","Y2013","SUPN","Low_F.Score",0.590747334030167
"2041","Y2013","SWIR","High_F.Score",1.06137866877592
"2042","Y2014","SWKS","High_F.Score",0.0566635000551712
"2043","Y2013","SYKE","High_F.Score",0.244987532056222
"2044","Y2014","SYMC","High_F.Score",0.0152838438712626
"2045","Y2013","SYNL","Low_F.Score",0.025714285223752
"2046","Y2013","TACT","High_F.Score",0.447103273271214
"2047","Y2014","TAX","High_F.Score",-0.278947319055742
"2048","Y2013","TGTX","Low_F.Score",0.277777761369949
"2049","Y2014","THST","Low_F.Score",-0.760705288710642
"2050","Y2014","TITN","Low_F.Score",-0.105103229572687
"2051","Y2013","TLF","High_F.Score",0.356741572005289
"2052","Y2014","TRNS","High_F.Score",-0.0789473688724281
"2053","Y2013","TROV","Low_F.Score",-0.0846645361394636
"2054","Y2014","TRUP","Low_F.Score",-0.288888888409859
"2055","Y2013","TRVN","Low_F.Score",0.105485232
"2056","Y2014","TTEK","High_F.Score",-0.0254682023698412
"2057","Y2014","TWIN","High_F.Score",-0.539688409981239
"2058","Y2013","TXN","High_F.Score",0.329199549663485
"2059","Y2013","TXRH","High_F.Score",0.29172851508003
"2060","Y2014","TYME","Low_F.Score",0.314285714
"2061","Y2014","UBNT","High_F.Score",-0.0969890774072395
"2062","Y2013","UEIC","High_F.Score",0.651182752560459
"2063","Y2013","UFPI","High_F.Score",0.390103014378837
"2064","Y2013","UFPT","High_F.Score",0.237176218071169
"2065","Y2014","ULBI","High_F.Score",-0.0729411827229713
"2066","Y2013","ULTI","High_F.Score",0.315284127159486
"2067","Y2013","USAK","High_F.Score",1.9979633394032
"2068","Y2013","USLM","High_F.Score",0.0584696389153208
"2069","Y2013","VCEL","Low_F.Score",-0.984321426245325
"2070","Y2013","VICR","Low_F.Score",1.0523138850548
"2071","Y2014","VRNS","Low_F.Score",-0.282438438611739
"2072","Y2014","VRSK","High_F.Score",0.190793915747579
"2073","Y2014","VRTU","High_F.Score",0.435754285719135
"2074","Y2014","VRTX","Low_F.Score",0.668127818613342
"2075","Y2013","VSTM","Low_F.Score",0.121621621658723
"2076","Y2014","WDC","High_F.Score",-0.183723777336911
"2077","Y2013","WEB","High_F.Score",0.992388699752782
"2078","Y2013","WEN","High_F.Score",0.605633804668802
"2079","Y2013","WIN","High_F.Score",0.039092082192556
"2080","Y2013","WINA","High_F.Score",0.201143063899033
"2081","Y2013","WIRE","High_F.Score",0.385208394852165
"2082","Y2013","WLFC","High_F.Score",0.35383591270845
"2083","Y2013","WPRT","Low_F.Score",-0.509485100327944
"2084","Y2014","WSTL","High_F.Score",-0.595918368996502
"2085","Y2013","WWR","Low_F.Score",0.0656370302993807
"2086","Y2013","XOMA","Low_F.Score",0.492836569696431
"2087","Y2013","YNDX","High_F.Score",0.304667342686994
"2088","Y2013","YTEN","Low_F.Score",-0.289617494274768
"2089","Y2013","ZEUS","High_F.Score",0.200836861896669
"2090","Y2013","ZGNX","Low_F.Score",0.583333279735046
"2091","Y2013","ZIXI","High_F.Score",0.156424578062578
"2092","Y2013","ZN","Low_F.Score",0.527999999590974
"2093","Y2014","ZNGA","Low_F.Score",-0.337209302890444
"2094","Y2014","ZUMZ","High_F.Score",-0.0347952519109805
"2095","Y2014","AAON","High_F.Score",0.980355302201178
"2096","Y2014","ABAC","High_F.Score",-0.193548385043273
"2097","Y2015","ABAX","High_F.Score",-0.0825563323790864
"2098","Y2014","ABCD","High_F.Score",0.483568073551125
"2099","Y2014","ABIO","Low_F.Score",-0.57526843345759
"2100","Y2015","ABMD","High_F.Score",0.662711030625255
"2101","Y2014","ACHC","High_F.Score",0.586879422699868
"2102","Y2014","ACHN","Low_F.Score",1.99696048574887
"2103","Y2014","ACRX","Low_F.Score",-0.678601166323686
"2104","Y2015","ADBE","High_F.Score",0.268596166209158
"2105","Y2015","ADI","High_F.Score",-0.0604762059704934
"2106","Y2015","ADP","High_F.Score",0.0975609246254054
"2107","Y2014","ADTN","High_F.Score",-0.235149528703138
"2108","Y2014","ADUS","High_F.Score",-0.00130147487753585
"2109","Y2015","AEHR","Low_F.Score",0.258823530257717
"2110","Y2014","AETI","Low_F.Score",-0.379970545206906
"2111","Y2015","AEY","High_F.Score",-0.0220994481994807
"2112","Y2014","AEZS","Low_F.Score",-0.538461538620519
"2113","Y2014","AFAM","High_F.Score",0.935497792455
"2114","Y2014","AFMD","Low_F.Score",-0.0935251858157344
"2115","Y2014","AGNC","Low_F.Score",-0.00744532228911965
"2116","Y2014","AGRX","Low_F.Score",0.685454546195539
"2117","Y2015","AGTC","Low_F.Score",-0.255707764555641
"2118","Y2014","AHGP","High_F.Score",-0.16790084451074
"2119","Y2014","AKAM","High_F.Score",0.220580728932392
"2120","Y2016","AKTS","Low_F.Score",1.08591885951434
"2121","Y2014","ALDX","Low_F.Score",0.357333327589355
"2122","Y2014","ALGN","High_F.Score",0.0386174965881183
"2123","Y2015","ALJJ","Low_F.Score",-0.0435729841026745
"2124","Y2015","ALKS","Low_F.Score",-0.439232434592226
"2125","Y2014","AMCN","Low_F.Score",-0.168067226740714
"2126","Y2015","AMGN","High_F.Score",-0.0620582590141509
"2127","Y2014","AMOT","High_F.Score",1.86367549393872
"2128","Y2015","AMSC","Low_F.Score",0.613766731503136
"2129","Y2014","AMTX","High_F.Score",-0.262237764729985
"2130","Y2015","AMWD","High_F.Score",0.242022448496404
"2131","Y2014","ANIK","High_F.Score",0.00170316365730572
"2132","Y2014","ANSS","High_F.Score",0.145027336438158
"2133","Y2014","ANTH","Low_F.Score",0.334328335651042
"2134","Y2015","APOG","High_F.Score",-0.119490902461002
"2135","Y2015","APPS","Low_F.Score",-0.645695365536587
"2136","Y2014","APTO","Low_F.Score",-0.34198472925949
"2137","Y2015","ARAY","Low_F.Score",0.273999998649489
"2138","Y2014","ARLP","High_F.Score",0.589256000839592
"2139","Y2014","ARNA","Low_F.Score",-0.306349190606551
"2140","Y2014","ARQL","Low_F.Score",0.092682926470594
"2141","Y2014","ARRS","High_F.Score",0.0255500354929352
"2142","Y2014","ARTNA","High_F.Score",-0.0476402514643633
"2143","Y2015","ASML","High_F.Score",-0.0063347520188034
"2144","Y2014","ATNI","High_F.Score",0.0500607272361639
"2145","Y2014","AVEO","Low_F.Score",-0.0333333223544401
"2146","Y2014","AVHI","Low_F.Score",-0.117744610230469
"2147","Y2014","AWRE","High_F.Score",-0.241796200510238
"2148","Y2015","AZPN","High_F.Score",0.234239013620026
"2149","Y2014","BABY","High_F.Score",0.529845059852193
"2150","Y2015","BBOX","High_F.Score",-0.345999999719611
"2151","Y2014","BBSI","Low_F.Score",-0.280846062719804
"2152","Y2015","BECN","High_F.Score",0.118746964605616
"2153","Y2015","BIIB","High_F.Score",-0.383478559003659
"2154","Y2014","BIOL","Low_F.Score",-0.161825723846704
"2155","Y2014","BJRI","High_F.Score",0.542341868966983
"2156","Y2014","BKYI","Low_F.Score",-0.285714284688312
"2157","Y2015","BLBD","High_F.Score",0.523668640006842
"2158","Y2014","BLDR","High_F.Score",-0.267032966980259
"2159","Y2014","BLFS","Low_F.Score",-0.563685636031877
"2160","Y2014","BLMN","High_F.Score",0.00954356749976193
"2161","Y2014","BLRX","Low_F.Score",-0.0538116595032264
"2162","Y2014","BMRN","Low_F.Score",0.827004908691286
"2163","Y2014","BNFT","Low_F.Score",-0.216734080449871
"2164","Y2015","BNSO","High_F.Score",-0.0142857149187702
"2165","Y2015","BSET","High_F.Score",0.117110835683697
"2166","Y2014","BSPM","High_F.Score",-0.396038972703896
"2167","Y2014","BVSN","Low_F.Score",-0.452983724870533
"2168","Y2014","CALA","Low_F.Score",0.606653624961013
"2169","Y2014","CALI","Low_F.Score",-0.69599999745931
"2170","Y2015","CALM","High_F.Score",-0.294268443610615
"2171","Y2015","CAMP","High_F.Score",-0.188937568015884
"2172","Y2014","CARA","Low_F.Score",-0.459967788739673
"2173","Y2014","CASC","Low_F.Score",-0.454850588434782
"2174","Y2014","CASI","Low_F.Score",-0.192307692357809
"2175","Y2014","CASM","Low_F.Score",-0.384792627033129
"2176","Y2015","CASY","High_F.Score",0.167411623713651
"2177","Y2015","CBRL","High_F.Score",0.316565427887356
"2178","Y2015","CCMP","High_F.Score",0.442896293811758
"2179","Y2014","CCXI","Low_F.Score",0.138763202253017
"2180","Y2014","CDTI","Low_F.Score",-0.521052631345527
"2181","Y2014","CDW","High_F.Score",0.35714288215143
"2182","Y2014","CEMI","Low_F.Score",0.04123711
"2183","Y2015","CENT","High_F.Score",1.44748520877475
"2184","Y2015","CENTA","High_F.Score",1.27205882411627
"2185","Y2014","CFRX","Low_F.Score",-0.019047623477922
"2186","Y2014","CGIX","Low_F.Score",-0.482438700331165
"2187","Y2014","CHEF","Low_F.Score",0.0481308413897459
"2188","Y2014","CHEK","Low_F.Score",-0.10569109
"2189","Y2014","CHRW","High_F.Score",0.397595006591666
"2190","Y2015","CHTR","Low_F.Score",0.0482626021427441
"2191","Y2015","CJJD","High_F.Score",-0.44512195129024
"2192","Y2014","CLBS","Low_F.Score",-0.639716309530636
"2193","Y2014","CLDX","Low_F.Score",0.577249631359877
"2194","Y2014","CLIR","Low_F.Score",-0.515123739930272
"2195","Y2014","CLRO","High_F.Score",0.0933333329999999
"2196","Y2014","CLSN","Low_F.Score",-0.207715130711589
"2197","Y2014","CLWT","Low_F.Score",-0.367391304222301
"2198","Y2015","CMPR","High_F.Score",0.329391652860756
"2199","Y2015","CMTL","High_F.Score",-0.410154305622345
"2200","Y2014","CNAT","Low_F.Score",-0.125307124775617
"2201","Y2014","CNCE","Low_F.Score",0.126022304218423
"2202","Y2015","COHR","High_F.Score",1.11012128334775
"2203","Y2014","COHU","High_F.Score",0.0186219740252846
"2204","Y2014","COKE","High_F.Score",0.33043061912636
"2205","Y2015","COMM","Low_F.Score",-0.0217239310816389
"2206","Y2014","CORT","Low_F.Score",0.284403669952029
"2207","Y2014","CPIX","High_F.Score",0.480000001112542
"2208","Y2014","CPLA","High_F.Score",0.0273950114505008
"2209","Y2014","CPLP","High_F.Score",-0.132420092199349
"2210","Y2014","CPSI","High_F.Score",-0.160061924070947
"2211","Y2015","CPST","Low_F.Score",-0.991585365560888
"2212","Y2014","CRAI","High_F.Score",0.416477124192127
"2213","Y2015","CREE","Low_F.Score",0.0614939748355501
"2214","Y2014","CRIS","Low_F.Score",-0.148936161183312
"2215","Y2014","CRME","Low_F.Score",0.170670038570119
"2216","Y2014","CRNT","Low_F.Score",-0.597173145860864
"2217","Y2015","CSCO","High_F.Score",0.112665647962884
"2218","Y2014","CSGP","High_F.Score",0.0593873657727741
"2219","Y2015","CTAS","High_F.Score",0.313119510186022
"2220","Y2014","CTIC","Low_F.Score",-0.467647063036476
"2221","Y2015","CTRN","High_F.Score",-0.358264491008869
"2222","Y2015","CTRV","Low_F.Score",-0.488038274671268
"2223","Y2014","CTSH","Low_F.Score",0.233003988898405
"2224","Y2015","CTXS","High_F.Score",0.230311603308293
"2225","Y2014","CUI","Low_F.Score",-0.467272734322051
"2226","Y2015","CVCO","High_F.Score",0.242046585591351
"2227","Y2015","CVGW","High_F.Score",0.109685010027265
"2228","Y2014","CY","High_F.Score",0.37390457642766
"2229","Y2014","CYBE","High_F.Score",0.215403129180842
"2230","Y2014","CYTX","Low_F.Score",-0.562963188696208
"2231","Y2014","CZR","Low_F.Score",-0.446081005846565
"2232","Y2014","DAIO","High_F.Score",0.541666666888305
"2233","Y2014","DBVT","Low_F.Score",0.00689655115224297
"2234","Y2014","DENN","High_F.Score",0.772939347055808
"2235","Y2014","DEPO","Low_F.Score",0.545517241509422
"2236","Y2015","DGII","High_F.Score",0.208260105586961
"2237","Y2014","DGLY","Low_F.Score",1.07654723843332
"2238","Y2015","DIOD","Low_F.Score",-0.296218462827547
"2239","Y2014","DMLP","High_F.Score",-0.132061101818489
"2240","Y2014","DNKN","High_F.Score",-0.0522120166809287
"2241","Y2015","DOX","High_F.Score",0.0674363213790261
"2242","Y2014","DRAD","High_F.Score",0.32361516058931
"2243","Y2015","DSGX","High_F.Score",0.185714285966185
"2244","Y2014","DSPG","High_F.Score",0.386574072962772
"2245","Y2015","DTRM","Low_F.Score",-0.71047619024037
"2246","Y2014","DVAX","Low_F.Score",-0.876077347928296
"2247","Y2014","DVCR","High_F.Score",1.20893141849159
"2248","Y2015","DWCH","Low_F.Score",-0.0802675473340886
"2249","Y2014","DXCM","High_F.Score",0.507253349338795
"2250","Y2015","DYSL","Low_F.Score",-0.300546451256629
"2251","Y2015","EA","High_F.Score",0.139248150172168
"2252","Y2014","EARS","Low_F.Score",-0.122950818502544
"2253","Y2014","ECHO","High_F.Score",0.487991266250507
"2254","Y2014","EFII","High_F.Score",-0.0360194177840133
"2255","Y2014","EGOV","High_F.Score",-0.0849300389162905
"2256","Y2014","EIGR","Low_F.Score",0.588925341003295
